id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,duration_sec,rating_diff,rating_avg,rating_avg_norm
2427,True,76,resign,black,12+15,irakli-georgie,2157,chessmageddon,2213,d4 Nf6 c4 e6 Nf3 c5 d5 d6 Nc3 exd5 cxd5 Bf5 e4 Bg6 Bf4 a6 Nd2 Qc7 a4 Nbd7 a5 Be7 Bd3 O-O O-O Rfe8 Nc4 Nh5 Bg3 Nxg3 hxg3 Bf6 f4 Bxc3 bxc3 Bxe4 Qc2 Bxd3 Qxd3 Re7 Rab1 Rae8 Rb2 Nf6 Rb6 Ne4 Rfb1 f5 R1b2 Qb8 Kh2 h6 Qc2 g5 Qb1 gxf4 gxf4 Qd8 Qd3 Rg7 Qh3 Rg4 Kg1 Qf6 Rxb7 Nxc3 Ne3 Qd4 Qxh6 Qxe3+ Rf2 Ne2+ Kh2 Qg3+ Kh1 Rh4+,E10,Blumenfeld Countergambit #2,6,1985.371000064,56,2185.0,0.8558474046278924
10351,True,71,resign,white,15+5,chessmageddon,2206,ansevata,2046,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 a3 Bd7 b4 cxd4 cxd4 a6 Bb2 Na5 Nc3 Nc4 Bxc4 dxc4 O-O Ne7 Qe2 Nd5 Qxc4 Rc8 Nxd5 exd5 Qxd5 Be7 Rac1 Rd8 Qb3 a5 Bc3 a4 Qb2 O-O Nd2 Qg6 f4 f6 Rf2 fxe5 dxe5 h5 Nc4 h4 Ne3 Qd3 Re1 Bc6 Rd2 Qe4 Rxd8 Bxd8 f5 h3 e6 Bb6 Qf2 Rxf5 Qg3 g5 Qxh3 Bxe3+ Rxe3 Qb1+ Re1,C02,French Defense: Advance Variation |  Main Line,11,2043.793000192,160,2126.0,0.8189493433395872
2890,True,158,resign,black,5+5,chessmageddon,2214,renanreis,2336,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 a3 f6 b4 fxe5 dxe5 Qc7 Bf4 c4 h4 g6 b5 Nd8 g4 Nf7 Qe2 Bd7 a4 a6 bxa6 Rxa6 h5 Rxa4 Rxa4 Bxa4 Nd4 Qb6 Nd2 g5 Bg3 Bc5 f4 gxf4 Bxf4 Bxd4 cxd4 Qxd4 Bg3 Ne7 Bg2 Qa1+ Kf2 Qd4+ Ke1 O-O Nf3 Qc3+ Kf2 Ng5 Bh4 Ne4+ Kg1 Qc1+ Kh2 Qf4+ Kg1 Nc6 Rh3 Qc1+ Kh2 Qf4+ Kg1 c3 Ne1 Nd4 Qa2 Bb3 Qa1 c2 Nd3 Ne2+ Kh1 c1=Q+ Nxc1 Qxc1+ Qxc1 Nxc1 Be7 Nf2+ Kh2 Nxh3 Kxh3 Rf7 Ba3 Nd3 Kg3 Nxe5 Bd6 Nc4 Bb4 b5 g5 Bd1 Bh3 Rf3+ Kg2 Rxh3 Kxh3 Bxh5 Kh4 Be2 Kg3 d4 Kf2 d3 Bc3 Bh5 g6 d2 gxh7+ Kxh7 Bxd2 Nxd2 Ke3 Nf3 Ke4 Kg6 Kf4 b4 Ke3 Kf5 Kd3 e5 Kc4 e4 Kxb4 e3 Kc4 e2 Kd3 e1=Q Kc4 Bf7+ Kc5 Qc3+ Kd6 Qe5+ Kc6 Nd4+ Kb6 Qb5+ Kc7 Ne6+ Kc8 Qc6+ Kb8 Qd7 Ka8 Nc5,C02,French Defense: Advance Variation |  Main Line,11,1327.815000064,122,2275.0,0.9121325828642902
14552,True,43,mate,white,10+10,komis1987,2252,chessmageddon,2224,d4 Nf6 Bf4 e6 e3 c5 Nf3 b6 Bd3 Bb7 Nbd2 d5 c3 Be7 Ne5 O-O h4 Nfd7 Rh3 Nxe5 Bxe5 Qe8 Bxh7+ Kxh7 Qh5+ Kg8 Bxg7 f5 Qh8+ Kf7 Qh7 Qb5 Bxf8+ Kxf8 Qh8+ Kf7 Rg3 Bf6 Qh7+ Bg7 Rxg7+ Kf6 Qh6#,A45,Indian Game,2,861.512999936,28,2238.0,0.8889931207004378
3159,True,66,resign,black,10+10,horse4203,2136,chessmageddon,2215,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 g3 e5 Nb3 Be6 Bg2 Be7 O-O Nbd7 Re1 O-O Nd2 Qc7 Nf1 b5 Ne3 Nb6 a3 Rac8 Kh1 Rfd8 f4 Nc4 f5 Nxe3 Bxe3 Bd7 g4 Bc6 g5 Nd7 Qh5 g6 Qh3 Qb7 Rf1 Nc5 fxg6 hxg6 Bxc5 dxc5 Nd5 Bxg5 Qg3 Bxd5 exd5 Bf4 Qg4 Qd7 Qh4 Kg7 Bh3 Qxd5+ Bg2 Qc4 Qf2 Rd2,B91,Sicilian Defense: Najdorf Variation |  Zagreb (Fianchetto) Variation,11,1209.575000064,79,2175.5,0.849906191369606
18743,True,40,outoftime,black,10+10,komis1987,2277,chessmageddon,2201,d4 Nf6 Bf4 e6 e3 c5 Nf3 Nc6 Nbd2 d5 c3 b6 Bd3 Bd6 Ne5 Bb7 Bb5 Bxe5 dxe5 Nd7 Qg4 g6 e4 d4 Nc4 Qc7 Nd6+ Kf8 Bh6+ Kg8 f4 a6 Bc4 Nd8 O-O b5 f5 exf5 Nxf7 bxc4,A45,Indian Game,2,1575.146000128,76,2239.0,0.889618511569731
13077,True,38,resign,black,7+14,chessmageddon,2220,pavelsps,1973,e4 d5 exd5 Nf6 Nf3 Qxd5 d4 Bg4 Be2 Nc6 c4 Qh5 O-O O-O-O Be3 e5 d5 e4 Nd4 Nxd4 Bxg4+ Nxg4 h3 Nf3+ gxf3 Nxe3 fxe3 Bc5 Qe2 Qxh3 Re1 exf3 Qh2 f2+ Qxf2 Rhe8 Qh2 Bxe3+,B01,Scandinavian Defense: Modern Variation #2,4,534.410000128,247,2096.5,0.8005003126954346
17601,True,91,mate,white,20+20,chessmageddon,2215,runtilmorrow,1998,e4 c6 d4 d5 e5 Bf5 Nf3 e6 Be2 Bb4+ c3 Ba5 O-O Ne7 Nh4 h6 Nxf5 Nxf5 f4 Qh4 Rf3 Nd7 Rh3 Qd8 g4 Ne7 a4 Nf8 b4 Bc7 Nd2 Nfg6 Nb3 h5 g5 h4 Bh5 Nf5 Nc5 Qc8 Bxg6 fxg6 Bd2 b6 Nd3 Qd7 Be1 Kf7 Bf2 Bd8 Qg4 Be7 Bxh4 Nxh4 Rxh4 Qb7 a5 Qa6 Rxh8 Rxh8 Nb2 b5 Kg2 Qc8 h4 Rh5 Rh1 Qh8 Nd3 Bf8 Nc1 Be7 Ne2 Bf8 Ng3 Ke7 a6 Qh7 Nxh5 gxh5 g6 Qh8 Qg5+ Kd7 f5 exf5 Qxf5+ Kc7 Qf7+ Kb6 Qb7#,B12,Caro-Kann Defense: Advance Variation |  Short Variation,7,2776.562999808,217,2106.5,0.8067542213883677
13323,False,58,resign,black,15+10,lucifer_will_mate,2064,chessmageddon,2215,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 e5 Nb3 Be6 f3 Nbd7 Qd2 Be7 g4 O-O h4 Qc7 O-O-O b5 a3 Nc5 Nxc5 dxc5 h5 Rfd8 Qf2 Rxd1+ Nxd1 Rc8 g5 Ne8 g6 Qc6 h6 fxg6 hxg7 Nxg7 Qh2 Nh5 Qxe5 Bf6 Qh2 b4 e5 bxa3 bxa3 Bd8 Rg1 Kf7 Rg2 Qa4 f4 Ba5,B90,Sicilian Defense: Najdorf Variation |  English Attack,11,1121.344999936,151,2139.5,0.8273921200750469
1577,False,13,resign,black,20+60,lonliness,2228,chessmageddon,2203,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e5 Nf5,B94,Sicilian Defense: Najdorf Variation,11,302.003000064,25,2215.5,0.8749218261413383
2024,True,115,mate,white,15+10,lonliness,2228,chessmageddon,2203,b3 d5 Bb2 Nf6 d4 Bf5 e3 e6 c4 c6 Bd3 Bg6 Nf3 Bd6 O-O Nbd7 cxd5 exd5 Nc3 O-O Ne2 Qc7 Bxg6 hxg6 Ng3 Ne4 Nd2 Ndf6 Ndxe4 Nxe4 Nxe4 dxe4 h3 f5 Rc1 Rad8 b4 Qf7 a3 Qd5 Qe2 b5 Rc3 Rf6 Rfc1 Bb8 Rc5 Qd6 g3 Re6 Rxc6 Qxc6 Rxc6 Rxc6 Qd1 Rc4 d5 a6 h4 Kh7 Kg2 Kh6 g4 Bd6 g5+ Kh7 Qa1 Bf8 Bd4 Rxd5 Qd1 Kg8 h5 Kf7 hxg6+ Kxg6 Kh3 Be7 f4 Rd8 Kh4 Rh8+ Kg3 Rc6 Bxg7 Rd8 Bd4 Kf7 Qh5+ Ke6 Qg6+ Kd7 Qxf5+ Kc7 Qxe4 Rd7 g6 Bf8 Qe8 Rd8 Be5+ Kb7 Qxd8 Rxg6+ Kf3 Bd6 Bxd6 Kc6 Qc7+ Kd5 e4+ Ke6 f5+ Kf6 Qe7#,A01,Nimzo-Larsen Attack: Classical Variation,2,3008.360999936,25,2215.5,0.8749218261413383
10746,True,38,resign,black,10+5,eyeangel2,2103,chessmageddon,2194,d4 Nf6 Nf3 e6 Bg5 h6 Bxf6 Qxf6 e4 d6 e5 dxe5 dxe5 Qf4 c3 Nc6 Bb5 Bd7 Qe2 Bc5 O-O a6 Bxc6 Bxc6 Nbd2 Rd8 Rad1 O-O Nb3 Bb5 Qc2 Bxf1 Nxc5 Bxg2 Kxg2 Qg4+ Kf1 Qxf3,A46,Torre Attack: Classical Defense |  Nimzowitsch Variation,6,917.496,91,2148.5,0.8330206378986866
881,True,59,resign,white,15+10,lonliness,2207,chessmageddon,2206,d4 Nf6 c4 g6 Nc3 Bg7 g3 O-O Bg2 d6 Nf3 Nbd7 O-O e5 e4 a5 h3 Ne8 Be3 b6 Qd2 Ba6 b3 exd4 Nxd4 Bb7 Bh6 Nc5 Bxg7 Nxg7 Rae1 Re8 f4 Qd7 g4 Kh8 f5 a4 b4 Na6 a3 c5 Ndb5 cxb4 Nxa4 Qc6 Nxd6 Qxa4 Nxf7+ Kg8 Qh6 gxf5 Ng5 Bxe4 Qxh7+ Kf8 Bxe4 Qxa3 Rxf5+,E68,King's Indian |  Fianchetto |  Classical Variation |  8.e4,15,1989.476,1,2206.5,0.8692933083176986
17538,False,69,resign,white,10+15,lance5500,2621,chessmageddon,2206,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e5 Nf5 Bxf5 exf5 Nc6 g4 Be7 g5 Nd7 h4 Nd4 Be3 Nxf5 Qf3 g6 Qxb7 Nxe3 fxe3 O-O O-O-O Nc5 Qd5 Qb6 Qg2 Rab8 Bb3 Nxb3+ axb3 Qxe3+ Kb1 Qa7 h5 Kg7 hxg6 hxg6 Rdf1 Qe3 Nd5 Qxg5 Qh3 Rh8 Qf3 f5 Rhg1 e4 Qc3+ Bf6 Qc7+ Kh6 Rh1+ Qh4 Nxf6 Kg5 Rxh4 Kxh4 Qxd6 Kh3 Qf4,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11,1686.099000064,415,2413.5,0.9987492182614134
8183,True,83,resign,white,10+0,hackov,1803,danieloop,1542,e4 e6 d4 c5 Nf3 Qa5+ c3 Nc6 Bd2 Qb6 Qc1 cxd4 cxd4 Bb4 Nc3 Nf6 a3 Bxc3 bxc3 Nxe4 Rb1 Qc7 Bf4 Qa5 Bd2 d5 Bd3 Nxd2 Nxd2 b6 O-O Ne7 Bb5+ Bd7 Nb3 Bxb5 Nxa5 Bxf1 Qxf1 O-O Nb3 Nf5 Nd2 h5 Nf3 f6 c4 Ne7 cxd5 Nxd5 Qe1 Nf4 g3 Ng6 Qxe6+ Kh8 Qf5 Ne7 Qxh5+ Kg8 Re1 Rae8 Nh4 Rf7 Ng6 Nxg6 Rxe8+ Nf8 d5 g6 Rxf8+ Kxf8 Qxg6 Ke7 Qe4+ Kf8 d6 Rd7 Qe6 Rf7 d7 Re7 d8=Q+,C00,Queen's Pawn Game: Franco-Sicilian Defense,4,519.110000128,261,1672.5,0.535334584115072
18159,True,54,resign,black,10+8,siroos1342,1751,hackov,1793,c4 c6 d3 d5 cxd5 cxd5 e3 Nf6 Nf3 Nc6 Be2 Bf5 a3 e6 Nc3 Rc8 O-O Bd6 Nb5 Bb8 Bd2 O-O d4 Ne4 Bd3 Nxd2 Qxd2 Bxd3 Qxd3 Na5 a4 a6 Nc3 Nc4 b3 Nd6 h4 Nf5 g3 Qf6 Kg2 Qg6 Qe2 Rxc3 Ne5 Bxe5 dxe5 Rfc8 Rab1 Rc2 h5 Qg5 Qd1 Nxe3+,A11,English Opening: Caro-Kann Defensive System,2,907.318999808,42,1772.0,0.5975609756097561
12589,True,152,mate,black,15+10,hackov,1807,michael_hackett,1719,e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 Bc4 Bb4 Nf3 Bxc3+ bxc3 Nc6 O-O Nge7 Qd6 O-O Ba3 Re8 Rfd1 a6 Rab1 b5 Bb3 Qa5 c4 b4 Bb2 Ra7 c5 Rd8 Ng5 h6 Nf3 Bb7 Qg3 Ng6 Nh4 Qxc5 Nxg6 fxg6 Qxg6 Ne5 Bxe6+ Kh8 Qh5 Bxe4 Rbc1 Nf3+ Qxf3 Bxf3 Rxc5 Bxd1 Bb3 Bxb3 axb3 d5 Bd4 a5 Rb5 Re7 g3 Ra8 Rb6 Re1+ Kg2 Rd1 Rxh6+ Kg8 Rh4 a4 bxa4 Rxa4 Bc5 Rb1 Rd4 Kf7 Bxb4 Raxb4 Rxd5 Rb7 Rf5+ Ke6 Rf3 Rf7 Re3+ Kd5 Ra3 Rb2 Rf3 Rxf3 Kxf3 Ke5 h4 g6 g4 Rb3+ Kg2 Kf4 h5 gxh5 gxh5 Kg5 f3 Kxh5 Kg3 Kg5 Kf2 Kf4 Ke2 Rxf3 Kd2 Ke4 Ke2 Ra3 Kf2 Kf4 Ke2 Kg3 Kd2 Kf2 Kc2 Rh3 Kd2 Kf1 Kc2 Re3 Kd2 Kf2 Kc2 Kf3 Kd2 Ke4 Kc2 Kd4 Kd2 Rh3 Ke2 Kc3 Kf2 Kd2 Kg2 Re3 Kf2 Ra3 Kg2 Ke1 Kh2 Kf1 Kh1 Rh3#,B21,Sicilian Defense: Smith-Morra Gambit,5,1644.173999872,88,1763.0,0.5919324577861164
14129,True,40,mate,black,15+10,michael_hackett,1728,hackov,1798,e4 c6 Nf3 d5 exd5 cxd5 d4 Nf6 Nc3 Nc6 Bg5 Ne4 Nxe4 dxe4 Ne5 Nxe5 dxe5 Qa5+ c3 Qxe5 h4 Bf5 Bb5+ Qxb5 Bxe7 Bxe7 Qd4 O-O h5 Bf6 Qd6 Rad8 Qg3 e3 fxe3 Rfe8 Kf2 Rd2+ Ke1 Qe2#,B10,Caro-Kann Defense,2,350.333999872,70,1763.0,0.5919324577861164
16123,True,60,mate,black,15+10,hackov,1812,michael_hackett,1714,c4 f5 g3 Nf6 Bg2 e6 Nc3 Bb4 Qc2 O-O d3 d6 e4 Bxc3+ bxc3 Nh5 Ne2 e5 O-O f4 d4 f3 Bxf3 Rxf3 Be3 Nd7 Rab1 Ndf6 Rfd1 Ng4 dxe5 Nxe3 fxe3 Rxe3 exd6 Bg4 dxc7 Qxc7 Nf4 Bxd1 Rxd1 Nxf4 gxf4 Qxf4 c5 Qxe4 Qb3+ Kh8 Rd4 Re1+ Kf2 Qe3+ Kg2 Re2+ Kh1 Qf3+ Kg1 Qf2+ Kh1 Qg2#,A10,English Opening: Anglo-Dutch Defense,2,461.040999936,98,1763.0,0.5919324577861164
18258,True,57,mate,white,10+0,cyborgassassin47,1397,majc,1376,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Bg4 d4 Qe6 Bf4 Bxe2 Ngxe2 Na6 O-O Qd7 a3 e6 b4 Bd6 Bxd6 cxd6 b5 Nc7 Nf4 Nxb5 Nxb5 Qxb5 Rb1 Qf5 Qd2 b6 Nd3 Nf6 Rfe1 Ne4 Qb4 O-O f3 Ng5 Qxd6 Qg6 Ne5 Qxc2 Rec1 Qd2 Rc7 Qe3+ Kh1 f6 Qe7 Rf7 Nxf7 Nxf7 Qxf7+ Kh8 Qxg7#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,1081.909999872,21,1386.5,0.35647279549718575
3214,True,98,outoftime,black,10+0,cyborgassassin47,1490,huseyinyg,1474,e4 e5 Nf3 d6 Bc4 g5 d4 g4 Bg5 Be7 Bxe7 Qxe7 Nfd2 exd4 Nf1 Nf6 Qxd4 Qxe4+ Qxe4+ Nxe4 Na3 O-O O-O-O Nxf2 Ne3 Nxh1 Rxh1 Re8 Re1 h5 Bb5 c6 Be2 Be6 Kb1 Nd7 c4 Nc5 b4 Ne4 Nac2 Nc3+ Kb2 Nxe2 Rxe2 d5 c5 Rad8 Nd4 Kg7 g3 Kf6 b5 Ke5 Nef5+ Kf6 Nd6 Rf8 Nxb7 Rb8 Na5 cxb5 Nac6 Rbe8 Nxa7 Bf5 c6 Rxe2+ Nxe2 Be4 c7 Bf5 Nd4 Bd7 Kc3 Ke5 Nac6+ Kd6 Na7 Ra8 Naxb5+ Bxb5 Nxb5+ Kc6 Kb4 d4 Nxd4+ Kxc7 a4 Re8 a5 Re4 Kc5 Kb7 Nb5 Ka6 Kd5 Re2,C41,Philidor Defense #3,5,942.307999744,16,1482.0,0.4161976235146967
15190,True,143,mate,white,25+10,cyborgassassin47,1354,mahoni_1453,1405,e4 c5 Nf3 d6 Bc4 e6 d4 Nf6 Bg5 h6 Bh4 g5 e5 d5 Bb5+ Nc6 Bxc6+ bxc6 exf6 gxh4 Nxh4 Qxf6 g3 Ba6 c3 Bg7 Nd2 cxd4 Qa4 Bb5 Qxd4 Qg5 Nhf3 Qf5 Qxg7 O-O-O O-O-O Be2 Rde1 Bxf3 Rhf1 Bg2 Re5 Qd3 Rg1 Bh3 g4 Rdg8 Qxf7 Rxg4 Qxe6+ Kb7 Rxg4 Bxg4 Qxg4 h5 Qg7+ Kb6 Qxh8 Qh3 Qxh5 Qg2 Qg5 Qxh2 Qe3+ Ka6 f4 Qh1+ Kc2 Qh7+ f5 Qf7 f6 Qxf6 Re6 Qf5+ Kb3 Kb5 a4+ Ka6 Rxc6+ Kb7 Qc5 Qd7 Qb5+ Ka8 Rh6 Qxb5+ axb5 Kb7 Rh7+ Kc8 Rxa7 Kb8 b6 d4 cxd4 Kc8 b7+ Kb8 d5 Kxa7 d6 Kxb7 Kc4 Kc6 Ne4 Kd7 b4 Ke6 b5 Kd7 b6 Kc6 b7 Kxb7 Kd5 Kc8 Ke6 Kd8 d7 Kc7 Ke7 Kc6 d8=Q Kb5 Qc7 Kb4 Qc5+ Kb3 Kd6 Ka4 Kd5 Kb3 Kd4 Kb2 Qc3+ Ka2 Qb4 Ka1 Kc3 Ka2 Qb2#,B50,Sicilian Defense,4,3993.818999808,51,1379.5,0.3520950594121326
987,True,139,mate,white,10+0,jeansants,1503,chiefjab,1494,e4 Nf6 Nc3 e5 Bc4 Bc5 Qf3 d6 Nd5 Be6 Nxf6+ Qxf6 Bxe6 Qxe6 d3 Nc6 Ne2 Nd4 Nxd4 Bxd4 O-O O-O Qg3 g6 Bh6 Rfe8 h4 c6 h5 d5 hxg6 Qxg6 Qxg6+ fxg6 Kh1 g5 Bxg5 Rf8 Bh6 Rxf2 Rxf2 Bxf2 Rf1 Bd4 c3 Bc5 b4 Bd6 Rf7 Rb8 Rd7 Bf8 Bxf8 Rxf8 Rxb7 d4 cxd4 exd4 Rxa7 Rf2 Kg1 Rd2 Ra8+ Kg7 Rc8 Rxa2 Rxc6 Ra3 b5 Rxd3 b6 Rd1+ Kh2 d3 b7 Rb1 Rc7+ Kg6 Rd7 d2 Rxd2 Rxb7 Re2 Re7 e5 h5 Kh3 Kf5 g3 Rxe5 Rxe5+ Kxe5 Kh4 Ke4 Kxh5 Kf5 Kh4 Kg6 g4 Kg7 g5 Kg6 Kg4 Kg7 Kh5 Kf7 Kh6 Kf8 Kh7 Kf7 g6+ Kf8 g7+ Ke7 g8=Q Kf6 Qg7+ Kf5 Qe7 Kg4 Kg6 Kf4 Qe1 Kf3 Qe5 Kf2 Kg5 Kf3 Qe8 Kg3 Qe3+ Kg2 Kg4 Kf1 Qd2 Kg1 Kf3 Kh1 Qg2#,C26,Vienna Game: Stanley Variation,5,605.283000064,9,1498.5,0.4265165728580363
18333,False,41,mate,white,10+15,therealyipman,2246,chiefjab,1494,e4 Nf6 e5 Nd5 d4 d6 c4 Nb6 f4 g6 Nf3 Bg7 Nc3 c6 Bd3 O-O O-O dxe5 fxe5 Be6 b3 Bg4 Be3 Be6 Qe1 f6 Rd1 Qc7 Qh4 fxe5 Ng5 Rxf1+ Rxf1 h6 Nxe6 Qd7 Nxg7 Kxg7 Qxh6+ Kg8 Rf8#,B03,Alekhine Defense: Four Pawns Attack |  Fianchetto Variation,10,984.735000064,752,1870.0,0.6588492808005003
14690,True,142,mate,black,10+0,chiefjab,1504,josip111,1578,e4 e5 Nf3 d6 Bc4 Nc6 O-O Bd7 c3 h6 d4 exd4 cxd4 Be7 Nc3 Bg5 Nxg5 hxg5 Bxf7+ Kxf7 Qf3+ Qf6 Qxf6+ gxf6 d5 Ne5 Rd1 Ne7 Nb5 Bxb5 b3 Rh7 f3 Rah8 h3 Bd7 Be3 c6 Rac1 c5 b4 b6 bxc5 bxc5 Rb1 f5 Rb7 fxe4 fxe4 g4 Rf1+ Ke8 Rxa7 gxh3 g3 Ng4 Bf4 Rf8 a4 h2+ Kh1 Ne3 Rf3 Nc4 Rf2 Rg8 Rxh2 Rxh2+ Kxh2 Rh8+ Kg2 Ng6 Ra8+ Ke7 Bg5+ Kf7 Rxh8 Nxh8 Bd8 Nd2 a5 Bb5 Bc7 Ke7 g4 Nxe4 g5 Nxg5 Kf2 c4 Ke3 Ng6 Kd4 Nf4 Ke3 c3 Kxf4 c2 Kf5 c1=Q Bxd6+ Kxd6 Kf6 Qc3+ Kxg5 Kxd5 Kf4 Qe5+ Kf3 Kd4 a6 Bxa6 Kf2 Qe4 Kg3 Kd3 Kf2 Kd2 Kg3 Ke2 Kh3 Qf4 Kg2 Qf8 Kg3 Ke3 Kg4 Ke4 Kg5 Ke5 Kg4 Bc8+ Kg3 Ke4 Kg2 Ke3 Kg3 Qf4+ Kg2 Bb7+ Kg1 Qf2#,C41,Philidor Defense #3,5,760.932000256,74,1541.0,0.4530956848030019
2381,True,60,resign,black,10+0,harish8u,1507,chiefjab,1490,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Bc5 Ng5 O-O d3 h6 Nf3 d6 Bxh6 gxh6 Qd2 Ng4 O-O-O Nxf2 h4 Nxh1 Rxh1 Bg4 Ng5 hxg5 hxg5 Kg7 Rh4 Rh8 Rxg4 Rh1+ Nd1 Nd4 Qf2 Nb3+ cxb3 Bxf2 Kc2 Bd4 b4 Qd7 Rg3 Qa4+ Bb3 Qxb4 Rf3 Rf8 a3 Qc5+ Nc3 Bxc3 bxc3 Qxa3 d4 Rc1+ Kd2 Qb2+ Kd3 Qxb3,C50,Four Knights Game: Italian Variation,8,573.437999872,17,1498.5,0.4265165728580363
9459,True,83,resign,white,10+0,stipp,1652,chiefjab,1498,b4 Nf6 Bb2 e5 Bxe5 Bxb4 Bc3 Bxc3 Nxc3 O-O g3 Nc6 e3 d6 Bg2 Bg4 Bf3 Bxf3 Qxf3 Re8 Nd5 Nxd5 Qxd5 Re5 Qb3 Na5 Qc3 Rc5 Qb4 Qf6 Rb1 b6 Ne2 Rxc2 O-O Qf3 Nd4 Qe4 Nxc2 Qxc2 Rfc1 Qxa2 Rxc7 Qe6 Rbc1 h6 d4 Qe4 Qxd6 Nb7 Qd7 Nd6 Qxd6 Re8 Qd7 Rf8 Rc8 Rxc8 Rxc8+ Kh7 Rc1 Kg6 Qc6+ Qxc6 Rxc6+ f6 Rc7 h5 Rxa7 Kg5 Rb7 f5 Rxb6 g6 d5 Kg4 d6 Kf3 d7 f4 exf4 h4 Rxg6,A00,Polish Opening,1,473.484,154,1575.0,0.47435897435897434
16253,True,100,resign,black,10+0,chiefjab,1507,s7serg,1649,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nge7 d4 exd4 cxd4 Bb4+ Nc3 O-O O-O d5 Nxd5 Nxd5 Bxd5 Ne7 Bb3 Bg4 d5 c6 dxc6 Nxc6 Qxd8 Raxd8 Bd1 Ne5 Be3 Nxf3+ gxf3 Bh3 a3 Bxf1 Kxf1 Bd6 Bxa7 Bxh2 Bb6 Rc8 Kg2 Be5 Rb1 Rc6 Be3 Rg6+ Kf1 Rd8 Ke2 h5 f4 Bc7 Kf1 h4 Rc1 Rc6 Rxc6 bxc6 Kg2 Rxd1 Kh3 Bd8 f5 Bf6 f4 Rb1 b4 Ra1 e5 Rxa3 exf6 Rxe3+ Kxh4 gxf6 Kg4 Rb3 Kh4 Rxb4 Kg3 Rb3+ Kf2 Rd3 Ke2 Rd8 Ke3 c5 Ke2 c4 Ke3 c3 Ke2 c2 Ke3 c1=Q+ Ke2 Qc3 Kf2 Rd2+,C53,Italian Game: Classical Variation #2,7,683.898000128,142,1578.0,0.47623514696685426
11727,True,52,resign,black,10+0,kemaluslu,1482,chiefjab,1493,e4 Nf6 e5 Nd5 Bc4 c6 Nc3 Nb6 Bb3 g6 Qf3 e6 Nge2 Bg7 d4 O-O O-O f5 exf6 Rxf6 Qh3 d5 Bh6 e5 Bxg7 Bxh3 Bxf6 Qxf6 f4 e4 gxh3 N8d7 Nxe4 Qh4 Nf2 Re8 Rae1 Kg7 a4 Nf6 a5 Nbd7 c4 Ne4 cxd5 Nxf2 Rxf2 Qxh3 dxc6 bxc6 Rg2 Qxb3,B02,Alekhine Defense: Normal Variation,4,571.868999936,11,1487.5,0.41963727329580985
2637,False,29,resign,white,15+10,chiefjab,1493,soultego,2108,e4 Nc6 Nf3 f5 d3 fxe4 dxe4 Nf6 e5 Ng8 Bc4 e6 O-O Be7 Nc3 b6 Bd2 Bb7 Qe2 d5 exd6 Bxd6 Bxe6 Nge7 Bg5 h6 Bh4 g5 Bg3,B00,Nimzowitsch Defense: Lean Variation,4,1017.439000064,615,1800.5,0.6153846153846154
1345,True,67,resign,white,15+15,efernandao,1946,ed84,1772,d4 d5 c4 e6 Nc3 Nf6 Nf3 b6 e3 Be7 Be2 O-O Bd2 Bb7 Rc1 dxc4 Bxc4 c5 O-O Nd5 Re1 Nxc3 Bxc3 cxd4 Nxd4 Nc6 Qg4 Nxd4 Bxd4 Bf6 Red1 Bxd4 Rxd4 Qe7 Rcd1 Rfd8 Bb3 Rxd4 Qxd4 Qg5 e4 Rc8 f4 Qc5 Qxc5 bxc5 Bc2 Kf8 Kf2 Ke7 Ke3 h6 g3 Ba6 Rc1 Rb8 Rb1 Bc4 b3 Ba6 h4 Rd8 Rc1 c4 b4 Bb7 Bb1,D37,Queen's Gambit Declined: Three Knights Variation,7,1130.559000064,174,1859.0,0.6519699812382739
